storm_id,storm_name,year,time,storm_type,lat,lon,wind_kt,pressure_mb,dist_norfolk_deg,category,is_landfall,landfall_state
AL051993,EMILY,1993,1993-08-30 18:00:00+00:00,HU,32.0,-72.2,75,974.0,5.916848788089825,Cat 1,0,
AL051993,EMILY,1993,1993-08-31 00:00:00+00:00,HU,32.4,-73.0,80,972.0,5.217060988890783,Cat 1,0,
AL051993,EMILY,1993,1993-08-31 06:00:00+00:00,HU,32.9,-73.8,85,970.0,4.454296163316519,Cat 2,0,
AL051993,EMILY,1993,1993-08-31 12:00:00+00:00,HU,33.6,-74.7,95,965.0,3.5059135071068135,Cat 2,0,
AL051993,EMILY,1993,1993-08-31 18:00:00+00:00,HU,34.5,-75.2,100,962.0,2.515630985353744,Cat 3,0,
AL051993,EMILY,1993,1993-08-31 21:00:00+00:00,HU,35.2,-75.1,100,961.0,1.9134812341229355,Cat 3,0,
AL051993,EMILY,1993,1993-09-01 00:00:00+00:00,HU,35.6,-74.9,100,960.0,1.6821447809109238,Cat 3,0,
AL051993,EMILY,1993,1993-09-01 06:00:00+00:00,HU,36.6,-74.4,100,962.0,1.538022112496128,Cat 3,0,
AL051993,EMILY,1993,1993-09-01 12:00:00+00:00,HU,37.5,-72.7,95,965.0,2.9383542976944543,Cat 2,0,
AL051993,EMILY,1993,1993-09-01 18:00:00+00:00,HU,38.2,-70.7,90,969.0,4.6415884694524365,Cat 2,0,
AL051993,EMILY,1993,1993-09-02 00:00:00+00:00,HU,39.0,-68.5,90,971.0,6.518924224068828,Cat 2,0,
AL051993,EMILY,1993,1993-09-02 06:00:00+00:00,HU,39.2,-66.0,90,972.0,8.4489275521211,Cat 2,0,
AL051993,EMILY,1993,1993-09-02 12:00:00+00:00,HU,39.2,-63.6,90,973.0,10.277467634331703,Cat 2,0,
AL051993,EMILY,1993,1993-09-02 18:00:00+00:00,HU,39.0,-61.4,85,974.0,11.947325245080503,Cat 2,0,
AL051993,EMILY,1993,1993-09-03 00:00:00+00:00,HU,38.6,-59.6,80,975.0,13.321075400571116,Cat 1,0,
AL051993,EMILY,1993,1993-09-03 06:00:00+00:00,HU,38.1,-58.3,75,979.0,14.334415233775783,Cat 1,0,
AL051993,EMILY,1993,1993-09-03 12:00:00+00:00,HU,37.5,-57.7,70,985.0,14.828579269960994,Cat 1,0,
AL051993,EMILY,1993,1993-09-03 18:00:00+00:00,TS,36.9,-57.5,60,994.0,15.033020795736368,TS,0,
AL051993,EMILY,1993,1993-09-04 00:00:00+00:00,TS,36.4,-57.6,50,999.0,15.008941897017838,TS,0,
AL051993,EMILY,1993,1993-09-04 06:00:00+00:00,TS,36.0,-57.6,40,1002.0,15.06505097263679,TS,0,
AL051993,EMILY,1993,1993-09-04 12:00:00+00:00,TS,35.8,-57.5,35,1001.0,15.177054730842352,TS,0,
AL051993,EMILY,1993,1993-09-04 18:00:00+00:00,TD,36.1,-57.2,30,1006.0,15.370315289715359,TD,0,
AL051993,EMILY,1993,1993-09-05 00:00:00+00:00,TD,36.7,-56.9,30,1008.0,15.532444095946508,TD,0,
AL051993,EMILY,1993,1993-09-05 06:00:00+00:00,TD,37.4,-56.4,30,1009.0,15.866693277752846,TD,0,
AL051993,EMILY,1993,1993-09-05 12:00:00+00:00,TD,38.0,-55.7,25,1010.0,16.387237177599435,TD,0,
AL051993,EMILY,1993,1993-09-05 18:00:00+00:00,TD,38.7,-54.8,25,1011.0,17.077054063085647,TD,0,
AL051993,EMILY,1993,1993-09-06 00:00:00+00:00,TD,39.0,-53.0,25,1012.0,18.47835362367745,TD,0,
AL051993,EMILY,1993,1993-09-06 06:00:00+00:00,TD,39.3,-51.1,25,1013.0,19.950197516531272,TD,0,
AL051993,EMILY,1993,1993-09-06 12:00:00+00:00,EX,39.8,-49.4,25,1014.0,21.25656773035218,TD,0,
AL051995,ERIN,1995,1995-07-31 00:00:00+00:00,TS,22.3,-73.2,45,1004.0,14.819479399551986,TS,0,
AL051995,ERIN,1995,1995-07-31 06:00:00+00:00,TS,22.6,-73.6,50,1003.0,14.46362038739271,TS,0,
AL051995,ERIN,1995,1995-07-31 12:00:00+00:00,TS,22.8,-73.9,55,999.0,14.225592248814875,TS,0,
AL051995,ERIN,1995,1995-07-31 18:00:00+00:00,TS,23.2,-74.3,60,997.0,13.781441290149303,TS,0,
AL051995,ERIN,1995,1995-08-01 00:00:00+00:00,HU,23.6,-74.9,70,992.0,13.327195395679892,Cat 1,0,
AL051995,ERIN,1995,1995-08-01 06:00:00+00:00,HU,24.3,-75.7,75,988.0,12.582248562074323,Cat 1,0,
AL051995,ERIN,1995,1995-08-01 12:00:00+00:00,HU,25.5,-76.3,75,985.0,11.36993489670454,Cat 1,0,
AL051995,ERIN,1995,1995-08-01 18:00:00+00:00,HU,26.3,-77.7,75,980.0,10.636403860442964,Cat 1,0,
AL051995,ERIN,1995,1995-08-02 00:00:00+00:00,HU,26.9,-79.0,75,982.0,10.229179835699062,Cat 1,0,
AL051995,ERIN,1995,1995-08-02 06:00:00+00:00,HU,27.7,-80.4,75,985.0,9.801869014564826,Cat 1,0,
AL051995,ERIN,1995,1995-08-02 06:15:00+00:00,HU,27.7,-80.3,75,984.0,9.772256165685825,Cat 1,1,Florida
AL051995,ERIN,1995,1995-08-02 12:00:00+00:00,TS,28.2,-81.9,50,990.0,9.871075443565191,TS,0,
AL051995,ERIN,1995,1995-08-02 18:00:00+00:00,TS,28.6,-83.4,60,988.0,10.200632867171729,TS,0,
AL051995,ERIN,1995,1995-08-03 00:00:00+00:00,HU,28.8,-84.7,65,985.0,10.72094931939866,Cat 1,0,
AL051995,ERIN,1995,1995-08-03 06:00:00+00:00,HU,29.3,-85.7,70,979.0,10.924749555686398,Cat 1,0,
AL051995,ERIN,1995,1995-08-03 12:00:00+00:00,HU,29.8,-86.6,80,974.0,11.138866496260286,Cat 1,0,
AL051995,ERIN,1995,1995-08-03 13:30:00+00:00,HU,30.0,-86.8,85,973.0,11.136554866725984,Cat 2,0,
AL051995,ERIN,1995,1995-08-03 16:00:00+00:00,HU,30.3,-87.2,75,973.0,11.210781267295593,Cat 1,1,Florida
AL051995,ERIN,1995,1995-08-03 18:00:00+00:00,HU,30.6,-87.5,65,985.0,11.231408508968284,Cat 1,0,
AL051995,ERIN,1995,1995-08-04 00:00:00+00:00,TS,31.4,-88.5,45,997.0,11.490160155841458,TS,0,
AL051995,ERIN,1995,1995-08-04 06:00:00+00:00,TS,32.3,-89.1,35,1001.0,11.494544796586498,TS,0,
AL051995,ERIN,1995,1995-08-04 12:00:00+00:00,TD,33.2,-89.7,20,1003.0,11.580247164174658,TD,0,
AL051995,ERIN,1995,1995-08-04 18:00:00+00:00,TD,34.1,-90.2,20,1003.0,11.665533401410656,TD,0,
AL051995,ERIN,1995,1995-08-05 00:00:00+00:00,TD,34.8,-90.2,20,1003.0,11.472362762578344,TD,0,
AL051995,ERIN,1995,1995-08-05 06:00:00+00:00,TD,35.4,-90.1,20,1003.0,11.258264446574099,TD,0,
AL051995,ERIN,1995,1995-08-05 12:00:00+00:00,TD,36.3,-89.8,20,1003.0,10.873517680701418,TD,0,
AL051995,ERIN,1995,1995-08-05 18:00:00+00:00,TD,37.5,-88.8,20,1003.0,9.999208093693905,TD,0,
AL051995,ERIN,1995,1995-08-06 00:00:00+00:00,TD,38.4,-86.8,20,1003.0,8.477125686866783,TD,0,
AL051995,ERIN,1995,1995-08-06 06:00:00+00:00,TD,38.7,-84.9,20,1005.0,7.061763118209304,TD,0,
AL051995,ERIN,1995,1995-08-06 12:00:00+00:00,TD,38.8,-82.0,20,1008.0,4.921169442288218,TD,0,
AL051996,EDOUARD,1996,1996-08-19 18:00:00+00:00,TD,12.4,-19.9,25,1007.0,55.94585308455776,TD,0,
AL051996,EDOUARD,1996,1996-08-20 00:00:00+00:00,TD,12.4,-20.7,25,1007.0,55.31611827984072,TD,0,
AL051996,EDOUARD,1996,1996-08-20 06:00:00+00:00,TD,12.4,-21.6,25,1007.0,54.609137970843975,TD,0,
AL051996,EDOUARD,1996,1996-08-20 12:00:00+00:00,TD,12.5,-22.6,25,1007.0,53.76546671020345,TD,0,
AL051996,EDOUARD,1996,1996-08-20 18:00:00+00:00,TD,12.6,-23.8,25,1007.0,52.76734549725412,TD,0,
AL051996,EDOUARD,1996,1996-08-21 00:00:00+00:00,TD,12.6,-25.3,25,1007.0,51.59953186695327,TD,0,
AL051996,EDOUARD,1996,1996-08-21 06:00:00+00:00,TD,12.8,-26.7,25,1007.0,50.39235593176982,TD,0,
AL051996,EDOUARD,1996,1996-08-21 12:00:00+00:00,TD,12.9,-27.9,25,1007.0,49.40460254787125,TD,0,
AL051996,EDOUARD,1996,1996-08-21 18:00:00+00:00,TD,13.0,-29.2,25,1006.0,48.34369038072693,TD,0,
AL051996,EDOUARD,1996,1996-08-22 00:00:00+00:00,TD,13.1,-30.3,30,1006.0,47.439942832001684,TD,0,
AL051996,EDOUARD,1996,1996-08-22 06:00:00+00:00,TS,13.2,-31.6,35,1005.0,46.387661750813535,TS,0,
AL051996,EDOUARD,1996,1996-08-22 12:00:00+00:00,TS,13.4,-32.9,40,1003.0,45.277258790646364,TS,0,
AL051996,EDOUARD,1996,1996-08-22 18:00:00+00:00,TS,13.5,-34.4,40,1002.0,44.08545282708948,TS,0,
AL051996,EDOUARD,1996,1996-08-23 00:00:00+00:00,TS,13.7,-35.8,45,1000.0,42.911757844436515,TS,0,
AL051996,EDOUARD,1996,1996-08-23 06:00:00+00:00,TS,13.8,-37.0,50,996.0,41.95751466325376,TS,0,
AL051996,EDOUARD,1996,1996-08-23 12:00:00+00:00,HU,13.9,-38.3,65,988.0,40.93609450530535,Cat 1,0,
AL051996,EDOUARD,1996,1996-08-23 18:00:00+00:00,HU,14.0,-39.8,65,986.0,39.777574598542735,Cat 1,0,
AL051996,EDOUARD,1996,1996-08-24 00:00:00+00:00,HU,14.1,-41.1,70,983.0,38.773940843727885,Cat 1,0,
AL051996,EDOUARD,1996,1996-08-24 06:00:00+00:00,HU,14.1,-42.4,75,980.0,37.848200754523766,Cat 1,0,
AL051996,EDOUARD,1996,1996-08-24 12:00:00+00:00,HU,14.4,-43.6,90,970.0,36.796073601218204,Cat 2,0,
AL051996,EDOUARD,1996,1996-08-24 18:00:00+00:00,HU,14.6,-44.7,100,960.0,35.889407433987294,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-25 00:00:00+00:00,HU,15.0,-45.8,120,942.0,34.848234520841864,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-25 06:00:00+00:00,HU,15.4,-47.0,125,933.0,33.74333196502128,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-25 12:00:00+00:00,HU,15.9,-48.3,125,934.0,32.50558523788753,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-25 18:00:00+00:00,HU,16.5,-49.6,125,935.0,31.20263989815703,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-26 00:00:00+00:00,HU,17.0,-50.9,125,936.0,29.9785945138292,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-26 06:00:00+00:00,HU,17.5,-52.0,125,936.0,28.89275566669423,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-26 12:00:00+00:00,HU,17.9,-53.2,125,937.0,27.82177490334872,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-26 18:00:00+00:00,HU,18.4,-54.5,125,938.0,26.621761624648894,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-27 00:00:00+00:00,HU,18.9,-55.6,125,942.0,25.556224531383293,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-27 06:00:00+00:00,HU,19.5,-56.9,120,948.0,24.298885633091167,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-27 12:00:00+00:00,HU,20.0,-58.1,115,952.0,23.18910481584423,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-27 18:00:00+00:00,HU,20.4,-59.3,115,951.0,22.168614933271837,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-28 00:00:00+00:00,HU,20.9,-60.4,125,944.0,21.13968893688353,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-28 06:00:00+00:00,HU,21.3,-61.7,115,952.0,20.0916477914741,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-28 12:00:00+00:00,HU,21.9,-63.2,110,960.0,18.79565620544977,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-28 18:00:00+00:00,HU,22.3,-64.6,110,956.0,17.747900552325735,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-29 00:00:00+00:00,HU,22.9,-65.9,110,957.0,16.60965565826124,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-29 06:00:00+00:00,HU,23.4,-67.1,110,961.0,15.630783290798341,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-29 12:00:00+00:00,HU,24.0,-68.1,115,950.0,14.67319523117198,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-29 18:00:00+00:00,HU,24.7,-69.0,120,948.0,13.681772613170596,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-30 00:00:00+00:00,HU,25.5,-69.5,120,941.0,12.763238206502688,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-30 06:00:00+00:00,HU,26.4,-69.9,120,939.0,11.79452702430058,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-30 12:00:00+00:00,HU,27.4,-70.2,120,938.0,10.778262574396743,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-30 18:00:00+00:00,HU,28.5,-70.5,120,934.0,9.680076000486881,Cat 4,0,
AL051996,EDOUARD,1996,1996-08-31 00:00:00+00:00,HU,29.5,-70.5,110,944.0,8.814830615167336,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-31 06:00:00+00:00,HU,30.4,-70.6,105,950.0,8.013408874919872,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-31 12:00:00+00:00,HU,31.6,-70.3,105,952.0,7.226827089231647,Cat 3,0,
AL051996,EDOUARD,1996,1996-08-31 18:00:00+00:00,HU,32.7,-70.1,100,953.0,6.5718812450359385,Cat 3,0,
AL051996,EDOUARD,1996,1996-09-01 00:00:00+00:00,HU,34.0,-70.1,100,959.0,5.801860547616798,Cat 3,0,
AL051996,EDOUARD,1996,1996-09-01 06:00:00+00:00,HU,35.2,-70.1,100,958.0,5.279158864715118,Cat 3,0,
AL051996,EDOUARD,1996,1996-09-01 12:00:00+00:00,HU,36.5,-70.2,95,958.0,4.904684243472829,Cat 2,0,
AL051996,EDOUARD,1996,1996-09-01 18:00:00+00:00,HU,37.5,-70.0,85,960.0,5.0616951837512385,Cat 2,0,
AL051996,EDOUARD,1996,1996-09-02 00:00:00+00:00,HU,38.7,-69.5,80,964.0,5.685102505791206,Cat 1,0,
AL051996,EDOUARD,1996,1996-09-02 06:00:00+00:00,HU,39.8,-69.4,70,961.0,6.1660567339627965,Cat 1,0,
AL051996,EDOUARD,1996,1996-09-02 12:00:00+00:00,HU,40.5,-68.3,70,962.0,7.235548000131154,Cat 1,0,
AL051996,EDOUARD,1996,1996-09-02 18:00:00+00:00,HU,41.3,-67.3,65,972.0,8.284835849476492,Cat 1,0,
AL051996,EDOUARD,1996,1996-09-03 00:00:00+00:00,TS,42.0,-66.8,60,978.0,8.965642283520335,TS,0,
AL051996,EDOUARD,1996,1996-09-03 06:00:00+00:00,EX,42.2,-66.0,55,985.0,9.577804143066784,TS,0,
AL051996,EDOUARD,1996,1996-09-03 12:00:00+00:00,EX,42.5,-65.0,50,992.0,10.36928505020248,TS,0,
AL051996,EDOUARD,1996,1996-09-03 18:00:00+00:00,EX,42.7,-63.0,50,995.0,11.771429936019468,TS,0,
AL051996,EDOUARD,1996,1996-09-04 00:00:00+00:00,EX,43.2,-59.8,50,997.0,14.124724005202795,TS,0,
AL051996,EDOUARD,1996,1996-09-04 06:00:00+00:00,EX,43.3,-57.5,50,994.0,15.739994071167963,TS,0,
AL051996,EDOUARD,1996,1996-09-04 12:00:00+00:00,EX,43.4,-55.5,50,994.0,17.164618695756282,TS,0,
AL051996,EDOUARD,1996,1996-09-04 18:00:00+00:00,EX,43.5,-53.5,50,995.0,18.59874112446055,TS,0,
AL051996,EDOUARD,1996,1996-09-05 00:00:00+00:00,EX,43.5,-51.5,50,995.0,20.019789300820563,TS,0,
AL051996,EDOUARD,1996,1996-09-05 06:00:00+00:00,EX,43.5,-50.0,45,994.0,21.092539784773198,TS,0,
AL051996,EDOUARD,1996,1996-09-05 12:00:00+00:00,EX,43.5,-48.5,45,994.0,22.169963911436835,TS,0,
AL051996,EDOUARD,1996,1996-09-05 18:00:00+00:00,EX,43.7,-47.5,45,995.0,22.91579982102051,TS,0,
AL051996,EDOUARD,1996,1996-09-06 00:00:00+00:00,EX,44.5,-46.0,40,995.0,24.09322167002143,TS,0,
AL051996,EDOUARD,1996,1996-09-06 06:00:00+00:00,EX,46.0,-44.0,40,994.0,25.71391791370136,TS,0,
AL051996,EDOUARD,1996,1996-09-06 12:00:00+00:00,EX,48.0,-43.0,40,992.0,26.761158948887758,TS,0,
AL051996,EDOUARD,1996,1996-09-06 18:00:00+00:00,EX,50.0,-41.0,40,990.0,28.4970337058223,TS,0,
AL051997,DANNY,1997,1997-07-16 12:00:00+00:00,TD,27.4,-92.6,25,1013.0,16.726104222883475,TD,0,
AL051997,DANNY,1997,1997-07-16 18:00:00+00:00,TD,27.5,-92.5,30,1013.0,16.594180770247306,TD,0,
AL051997,DANNY,1997,1997-07-17 00:00:00+00:00,TD,27.7,-92.3,30,1011.0,16.330676993216148,TD,0,
AL051997,DANNY,1997,1997-07-17 06:00:00+00:00,TD,27.9,-92.0,30,1007.0,15.997854804914756,TD,0,
AL051997,DANNY,1997,1997-07-17 12:00:00+00:00,TS,28.3,-91.4,40,1003.0,15.333338135228418,TS,0,
AL051997,DANNY,1997,1997-07-17 18:00:00+00:00,TS,28.6,-91.0,50,1002.0,14.870817193441612,TS,0,
AL051997,DANNY,1997,1997-07-18 00:00:00+00:00,TS,28.9,-90.2,55,997.0,14.131106946995951,TS,0,
AL051997,DANNY,1997,1997-07-18 06:00:00+00:00,HU,29.2,-89.9,65,992.0,13.73952083250487,Cat 1,0,
AL051997,DANNY,1997,1997-07-18 09:00:00+00:00,HU,29.3,-89.7,65,989.0,13.539821837299485,Cat 1,1,Louisiana
AL051997,DANNY,1997,1997-07-18 12:00:00+00:00,HU,29.5,-89.4,70,990.0,13.210137664479314,Cat 1,0,
AL051997,DANNY,1997,1997-07-18 18:00:00+00:00,HU,29.7,-89.0,70,988.0,12.81157649209459,Cat 1,0,
AL051997,DANNY,1997,1997-07-19 00:00:00+00:00,HU,29.8,-88.4,70,984.0,12.337414747597018,Cat 1,0,
AL051997,DANNY,1997,1997-07-19 06:00:00+00:00,HU,30.1,-88.1,65,987.0,11.947418129300106,Cat 1,0,
AL051997,DANNY,1997,1997-07-19 10:00:00+00:00,HU,30.2,-88.1,70,984.0,11.886585774567576,Cat 1,1,Alabama
AL051997,DANNY,1997,1997-07-19 12:00:00+00:00,HU,30.3,-88.0,70,984.0,11.757134374788098,Cat 1,0,
AL051997,DANNY,1997,1997-07-19 18:00:00+00:00,HU,30.4,-87.9,65,986.0,11.627843303042255,Cat 1,1,Alabama
AL051997,DANNY,1997,1997-07-20 00:00:00+00:00,TS,30.3,-87.6,60,991.0,11.48239555099227,TS,0,
AL051997,DANNY,1997,1997-07-20 06:00:00+00:00,TS,30.4,-87.5,45,998.0,11.352713220624512,TS,0,
AL051997,DANNY,1997,1997-07-20 12:00:00+00:00,TS,30.6,-87.4,35,1001.0,11.162515909727809,TS,0,
AL051997,DANNY,1997,1997-07-20 18:00:00+00:00,TD,30.8,-87.4,30,1004.0,11.042881257516227,TD,0,
AL051997,DANNY,1997,1997-07-21 00:00:00+00:00,TD,31.0,-87.5,25,1006.0,10.995648564382009,TD,0,
AL051997,DANNY,1997,1997-07-21 06:00:00+00:00,TD,31.3,-87.6,20,1009.0,10.89621918601162,TD,0,
AL051997,DANNY,1997,1997-07-21 12:00:00+00:00,TD,31.7,-87.6,20,1010.0,10.678846055235423,TD,0,
AL051997,DANNY,1997,1997-07-21 18:00:00+00:00,TD,32.1,-87.2,20,1011.0,10.1796626417012,TD,0,
AL051997,DANNY,1997,1997-07-22 00:00:00+00:00,TD,32.9,-87.1,20,1011.0,9.717574651449093,TD,0,
AL051997,DANNY,1997,1997-07-22 06:00:00+00:00,TD,33.2,-86.8,20,1012.0,9.358058435912039,TD,0,
AL051997,DANNY,1997,1997-07-22 12:00:00+00:00,TD,33.4,-86.6,20,1013.0,9.120554583226593,TD,0,
AL051997,DANNY,1997,1997-07-22 18:00:00+00:00,TD,33.7,-86.3,20,1013.0,8.767868769179668,TD,0,
AL051997,DANNY,1997,1997-07-23 00:00:00+00:00,TD,34.0,-86.0,20,1012.0,8.41988964251155,TD,0,
AL051997,DANNY,1997,1997-07-23 06:00:00+00:00,TD,34.1,-85.2,20,1012.0,7.769334900062283,TD,0,
AL051997,DANNY,1997,1997-07-23 12:00:00+00:00,TD,34.2,-84.5,20,1012.0,7.1975387486521765,TD,0,
AL051997,DANNY,1997,1997-07-23 18:00:00+00:00,TD,34.3,-83.7,20,1012.0,6.553228589368402,TD,0,
AL051997,DANNY,1997,1997-07-24 00:00:00+00:00,TD,34.4,-82.4,20,1012.0,5.5460631171807035,TD,0,
AL051997,DANNY,1997,1997-07-24 06:00:00+00:00,TD,34.6,-80.7,20,1010.0,4.235156595970388,TD,0,
AL051997,DANNY,1997,1997-07-24 12:00:00+00:00,TD,35.2,-79.2,30,1004.0,2.879073293786216,TD,0,
AL051997,DANNY,1997,1997-07-24 18:00:00+00:00,TS,36.4,-76.7,40,1000.0,0.5584475797618477,TS,0,
AL051997,DANNY,1997,1997-07-25 00:00:00+00:00,TS,37.5,-73.5,50,996.0,2.3200916175215944,TS,0,
AL051997,DANNY,1997,1997-07-25 06:00:00+00:00,TS,38.6,-71.6,50,995.0,4.108136201546823,TS,0,
AL051997,DANNY,1997,1997-07-25 12:00:00+00:00,TS,40.0,-70.4,50,995.0,5.594792844432643,TS,0,
AL051997,DANNY,1997,1997-07-25 18:00:00+00:00,TS,40.7,-69.9,50,994.0,6.304101106359751,TS,0,
AL051997,DANNY,1997,1997-07-26 00:00:00+00:00,TS,40.7,-69.6,45,995.0,6.490791259047336,TS,0,
AL051997,DANNY,1997,1997-07-26 06:00:00+00:00,EX,40.4,-68.0,45,998.0,7.394052108400311,TS,0,
AL051997,DANNY,1997,1997-07-26 12:00:00+00:00,EX,40.6,-65.6,40,1003.0,9.15192423165824,TS,0,
AL051997,DANNY,1997,1997-07-26 18:00:00+00:00,EX,41.0,-63.0,40,1004.0,11.145804884244482,TS,0,
AL051997,DANNY,1997,1997-07-27 00:00:00+00:00,EX,41.7,-60.4,40,1004.0,13.220454711255595,TS,0,
AL051997,DANNY,1997,1997-07-27 06:00:00+00:00,EX,42.8,-56.0,40,1004.0,16.657652902749977,TS,0,
AL051997,DANNY,1997,1997-07-27 12:00:00+00:00,EX,44.0,-48.0,30,1005.0,22.60063332789763,TD,0,
AL051998,EARL,1998,1998-08-31 12:00:00+00:00,TD,21.6,-93.5,30,1005.0,21.371489182524055,TD,0,
AL051998,EARL,1998,1998-08-31 18:00:00+00:00,TS,22.4,-93.8,35,1002.0,20.955857263718134,TS,0,
AL051998,EARL,1998,1998-09-01 00:00:00+00:00,TS,23.2,-93.7,35,1002.0,20.30719569997424,TS,0,
AL051998,EARL,1998,1998-09-01 06:00:00+00:00,TS,24.1,-93.4,40,1001.0,19.470178017387827,TS,0,
AL051998,EARL,1998,1998-09-01 12:00:00+00:00,TS,25.0,-93.1,45,999.0,18.645227189232077,TS,0,
AL051998,EARL,1998,1998-09-01 18:00:00+00:00,TS,25.8,-92.5,50,998.0,17.701305321626034,TS,0,
AL051998,EARL,1998,1998-09-02 00:00:00+00:00,TS,26.8,-91.5,50,998.0,16.36320560606389,TS,0,
AL051998,EARL,1998,1998-09-02 06:00:00+00:00,TS,27.6,-90.4,50,996.0,15.098203551862074,TS,0,
AL051998,EARL,1998,1998-09-02 12:00:00+00:00,HU,28.2,-89.0,70,994.0,13.773497717172834,Cat 1,0,
AL051998,EARL,1998,1998-09-02 18:00:00+00:00,HU,28.7,-87.9,85,988.0,12.720994746523717,Cat 2,0,
AL051998,EARL,1998,1998-09-03 00:00:00+00:00,HU,29.4,-86.8,80,985.0,11.538140882131158,Cat 1,0,
AL051998,EARL,1998,1998-09-03 06:00:00+00:00,HU,30.1,-85.7,70,987.0,10.360514374148684,Cat 1,1,Florida
AL051998,EARL,1998,1998-09-03 12:00:00+00:00,TS,31.3,-84.0,45,990.0,8.470106123774565,TS,0,
AL051998,EARL,1998,1998-09-03 18:00:00+00:00,EX,32.4,-82.4,40,994.0,6.723203543693686,TS,0,
AL051998,EARL,1998,1998-09-04 00:00:00+00:00,EX,33.2,-80.5,40,994.0,5.028433778469018,TS,0,
AL051998,EARL,1998,1998-09-04 06:00:00+00:00,EX,34.5,-79.0,50,995.0,3.225403213931771,TS,0,
AL051998,EARL,1998,1998-09-04 12:00:00+00:00,EX,35.9,-77.2,50,998.0,1.2018137446489312,TS,0,
AL051998,EARL,1998,1998-09-04 18:00:00+00:00,EX,36.5,-75.0,50,1000.0,1.0941303512025875,TS,0,
AL051998,EARL,1998,1998-09-05 00:00:00+00:00,EX,38.0,-71.0,50,1000.0,4.362537227723037,TS,0,
AL051998,EARL,1998,1998-09-05 06:00:00+00:00,EX,40.0,-65.5,50,998.0,9.029382619902316,TS,0,
AL051998,EARL,1998,1998-09-05 12:00:00+00:00,EX,42.5,-61.0,50,990.0,13.051195060227627,TS,0,
AL051998,EARL,1998,1998-09-05 18:00:00+00:00,EX,45.0,-56.0,50,986.0,17.324723948686778,TS,0,
AL051998,EARL,1998,1998-09-06 00:00:00+00:00,EX,47.0,-54.0,50,979.0,19.373994105015544,TS,0,
AL051998,EARL,1998,1998-09-06 06:00:00+00:00,EX,48.0,-53.0,50,968.0,20.40090976003753,TS,0,
AL051998,EARL,1998,1998-09-06 12:00:00+00:00,EX,49.0,-52.0,55,964.0,21.426571595533154,TS,0,
AL051998,EARL,1998,1998-09-06 18:00:00+00:00,EX,49.5,-50.0,55,966.0,22.82408174707781,TS,0,
AL051998,EARL,1998,1998-09-07 00:00:00+00:00,EX,50.0,-48.0,55,968.0,24.21138119643398,TS,0,
AL051998,EARL,1998,1998-09-07 06:00:00+00:00,EX,50.5,-45.0,50,970.0,26.185694011565598,TS,0,
AL051998,EARL,1998,1998-09-07 12:00:00+00:00,EX,51.0,-41.0,45,978.0,28.753641653096818,TS,0,
AL051998,EARL,1998,1998-09-07 18:00:00+00:00,EX,51.0,-37.0,45,978.0,31.203870912386293,TS,0,
AL051998,EARL,1998,1998-09-08 00:00:00+00:00,EX,51.0,-32.0,40,982.0,34.314518843288404,TS,0,
AL051998,EARL,1998,1998-09-08 06:00:00+00:00,EX,51.5,-28.5,40,982.0,36.547998496932074,TS,0,
AL051998,EARL,1998,1998-09-08 12:00:00+00:00,EX,52.0,-25.0,35,983.0,38.744580110780596,TS,0,
AL051999,DENNIS,1999,1999-08-24 00:00:00+00:00,TD,21.5,-67.7,30,1009.0,17.09446796492017,TD,0,
AL051999,DENNIS,1999,1999-08-24 06:00:00+00:00,TD,22.0,-68.9,30,1009.0,16.19888333083528,TD,0,
AL051999,DENNIS,1999,1999-08-24 12:00:00+00:00,TS,22.4,-70.0,35,1009.0,15.46662070306699,TS,0,
AL051999,DENNIS,1999,1999-08-24 18:00:00+00:00,TS,22.7,-70.9,40,1009.0,14.921962448113101,TS,0,
